@relation data
@attribute V1 {'1','2','3','4'}
@attribute V2 numeric
@attribute V3 {'1','2','3','4','5'}
@attribute V4 {'1','10','2','3','4','5','6','7','8','9'}
@attribute V5 numeric
@attribute V6 {'1','2','3','4','5'}
@attribute V7 {'1','2','3','4','5'}
@attribute V8 numeric
@attribute V9 {'1','2','3','4'}
@attribute V10 {'1','2','3'}
@attribute V11 numeric
@attribute V12 {'1','2','3','4'}
@attribute V13 numeric
@attribute V14 {'1','2','3'}
@attribute V15 {'1','2','3'}
@attribute V16 numeric
@attribute V17 {'1','2','3','4'}
@attribute V18 numeric
@attribute V19 {'1','2'}
@attribute V20 {'1','2'}
@attribute class {'1','2'}
@data
'4',24,'5','7',2684,'1','3',4,'3','1',2,'1',35,'3','2',2,'2',1,'1','1','1'
'1',12,'2','7',2149,'1','3',4,'1','1',1,'4',29,'3','3',1,'3',1,'1','1','2'
'4',15,'3','4',3812,'2','2',1,'2','1',4,'3',23,'3','2',1,'3',1,'2','1','1'
'4',11,'5','7',1154,'2','1',4,'2','1',4,'1',57,'3','2',3,'2',1,'1','1','1'
'1',12,'3','6',1657,'1','3',2,'3','1',2,'1',27,'3','2',1,'3',1,'1','1','1'
'1',24,'3','7',1603,'1','5',4,'2','1',4,'3',55,'3','2',1,'3',1,'1','1','1'
'1',18,'5','1',5302,'1','5',2,'3','1',4,'4',36,'3','3',3,'4',1,'2','1','1'
'4',12,'5','10',2748,'1','5',2,'2','1',4,'4',57,'1','3',3,'2',1,'1','1','1'
'4',10,'5','1',1231,'1','5',3,'3','1',4,'1',32,'3','2',2,'2',2,'1','2','1'
'2',15,'3','7',802,'1','5',4,'3','1',3,'3',37,'3','2',1,'3',2,'1','1','2'
'4',36,'5','3',6304,'5','5',4,'3','1',4,'1',36,'3','2',2,'3',1,'1','1','1'
'4',24,'3','7',1533,'1','2',4,'2','1',3,'3',38,'2','2',1,'3',1,'2','1','1'
'1',14,'3','1',8978,'1','5',1,'1','1',4,'2',45,'3','2',1,'4',1,'2','2','2'
'4',24,'3','7',999,'5','5',4,'3','1',2,'3',25,'3','2',2,'3',1,'1','1','1'
'4',18,'3','1',2662,'5','4',4,'3','1',3,'2',32,'3','2',1,'3',1,'1','2','1'
'4',12,'5','6',1402,'3','4',3,'2','1',4,'3',37,'3','1',1,'3',1,'2','1','1'
'2',48,'2','1',12169,'5','1',4,'3','2',4,'4',36,'3','3',1,'4',1,'2','1','1'
'2',48,'3','7',3060,'1','4',4,'3','1',4,'1',28,'3','2',2,'3',1,'1','1','2'
'1',30,'3','9',11998,'1','2',1,'1','1',1,'4',34,'3','2',1,'2',1,'2','1','2'
'4',9,'3','7',2697,'1','3',1,'3','1',2,'1',32,'3','2',1,'3',2,'1','1','1'
'4',18,'5','7',2404,'1','3',2,'2','1',2,'3',26,'3','2',2,'3',1,'1','1','1'
'1',12,'3','6',1262,'5','5',2,'1','1',4,'2',49,'3','2',1,'2',1,'2','1','1'
'4',6,'3','6',4611,'1','2',1,'2','1',4,'2',32,'3','2',1,'3',1,'1','1','2'
'4',24,'3','7',1901,'2','3',4,'3','1',4,'3',29,'3','1',1,'4',1,'2','1','1'
'4',15,'5','4',3368,'4','5',3,'3','1',4,'4',23,'3','1',2,'3',1,'2','1','1'
'4',12,'3','6',1574,'1','3',4,'3','1',2,'1',50,'3','2',1,'3',1,'1','1','1'
'3',18,'2','7',1445,'5','4',4,'3','1',4,'3',49,'1','2',1,'2',1,'1','1','1'
'4',15,'5','6',1520,'5','5',4,'3','1',4,'2',63,'3','2',1,'3',1,'1','1','1'
'2',24,'5','1',3878,'2','2',4,'1','1',2,'3',37,'3','2',1,'3',1,'2','1','1'
'1',47,'3','1',10722,'1','2',1,'2','1',1,'1',35,'3','2',1,'2',1,'2','1','1'
'1',48,'3','4',4788,'1','4',4,'3','1',3,'2',26,'3','2',1,'3',2,'1','1','1'
'2',48,'4','5',7582,'2','1',2,'3','1',4,'4',31,'3','3',1,'4',1,'2','1','1'
'2',12,'3','7',1092,'1','3',4,'2','3',4,'1',49,'3','2',2,'3',1,'2','1','1'
'1',24,'4','7',1024,'1','2',4,'4','1',4,'1',48,'2','2',1,'3',1,'1','1','2'
'4',12,'3','3',1076,'1','3',2,'4','1',2,'1',26,'3','2',1,'3',1,'2','2','1'
'2',36,'3','4',9398,'1','2',1,'4','1',4,'3',28,'3','1',1,'4',1,'2','1','2'
'1',24,'5','4',6419,'1','5',2,'2','1',4,'4',44,'3','3',2,'4',2,'2','1','1'
'3',42,'5','4',4796,'1','5',4,'3','1',4,'4',56,'3','3',1,'3',1,'1','1','1'
'4',48,'5','3',7629,'5','5',4,'1','1',2,'3',46,'1','2',2,'4',2,'1','1','1'
'2',48,'3','6',9960,'1','2',1,'2','1',2,'3',26,'3','2',1,'3',1,'2','1','2'
'4',12,'3','4',4675,'5','2',1,'2','1',4,'3',20,'3','1',1,'3',1,'1','1','1'
'4',10,'3','1',1287,'5','5',4,'3','2',2,'2',45,'3','2',1,'2',1,'1','2','1'
'4',18,'3','6',2515,'1','3',3,'3','1',4,'1',43,'3','2',1,'3',1,'2','1','1'
'2',21,'5','6',2745,'4','4',3,'3','1',2,'3',32,'3','2',2,'3',1,'2','1','1'
'4',6,'3','1',672,'1','1',1,'2','1',4,'1',54,'3','2',1,'1',1,'2','1','1'
'2',36,'1','7',3804,'1','3',4,'2','1',1,'3',42,'3','2',1,'3',1,'2','1','2'
'3',24,'5','1',1344,'5','4',4,'3','1',2,'1',37,'1','2',2,'2',2,'1','1','2'
'1',10,'5','1',1038,'1','4',4,'3','2',3,'2',49,'3','2',2,'3',1,'2','1','1'
'4',48,'5','1',10127,'3','3',2,'3','1',2,'4',44,'1','3',1,'3',1,'1','1','2'
'4',6,'3','6',1543,'4','3',4,'1','1',2,'1',33,'3','2',1,'3',1,'1','1','1'
'4',30,'3','4',4811,'5','4',2,'2','1',4,'2',24,'2','1',1,'2',1,'1','1','1'
'1',12,'3','7',727,'2','2',4,'4','1',3,'4',33,'3','2',1,'2',1,'2','1','2'
'2',8,'3','6',1237,'1','3',3,'2','1',4,'1',24,'3','2',1,'3',1,'1','1','2'
'2',9,'3','1',276,'1','3',4,'4','1',4,'1',22,'3','1',1,'2',1,'1','1','1'
'2',48,'3','5',5381,'5','1',3,'3','1',4,'4',40,'1','3',1,'1',1,'2','1','1'
'4',24,'3','6',5511,'2','3',4,'3','1',1,'3',25,'2','2',1,'3',1,'1','1','1'
'3',24,'3','6',3749,'1','2',2,'2','1',4,'3',26,'3','2',1,'3',1,'1','1','1'
'2',12,'3','1',685,'1','4',2,'4','1',3,'3',25,'1','2',1,'2',1,'1','1','2'
'3',4,'3','1',1494,'5','2',1,'3','1',2,'1',29,'3','2',1,'2',2,'1','2','1'
'1',36,'2','6',2746,'1','5',4,'3','1',4,'3',31,'1','2',1,'3',1,'1','1','2'
'1',12,'3','6',708,'1','3',2,'3','3',3,'2',38,'3','2',1,'2',2,'1','1','1'
'2',24,'3','6',4351,'5','3',1,'2','1',4,'2',48,'3','2',1,'2',1,'2','1','1'
'4',12,'5','10',701,'1','3',4,'3','1',2,'3',32,'3','2',2,'3',1,'1','1','1'
'1',15,'4','6',3643,'1','5',1,'2','1',4,'2',27,'3','2',2,'2',1,'1','1','1'
'2',30,'5','1',4249,'1','1',4,'4','1',2,'3',28,'3','2',2,'4',1,'1','1','2'
'1',24,'3','7',1938,'1','2',4,'1','1',3,'2',32,'3','2',1,'3',1,'1','1','2'
'1',24,'3','4',2910,'1','4',2,'3','1',1,'4',34,'3','3',1,'4',1,'2','1','1'
'1',18,'3','6',2659,'4','3',4,'3','1',2,'3',28,'3','2',1,'3',1,'1','1','1'
'4',18,'5','1',1028,'1','3',4,'2','1',3,'1',36,'3','2',2,'3',1,'1','1','1'
'1',8,'5','1',3398,'1','4',1,'3','1',4,'1',39,'3','2',2,'2',1,'1','2','1'
'4',12,'5','6',5801,'5','5',2,'3','1',4,'2',49,'3','1',1,'3',1,'2','1','1'
'4',24,'3','1',1525,'4','4',4,'2','1',3,'3',34,'3','2',1,'3',2,'2','1','1'
'3',36,'3','7',4473,'1','5',4,'3','1',2,'3',31,'3','2',1,'3',1,'1','1','1'
'2',6,'3','7',1068,'1','5',4,'3','1',4,'3',28,'3','2',1,'3',2,'1','1','1'
'1',24,'5','4',6615,'1','1',2,'3','1',4,'4',75,'3','3',2,'4',1,'2','1','1'
'4',18,'5','10',1864,'2','3',4,'2','1',2,'1',30,'3','2',2,'3',1,'1','1','2'
'2',60,'3','1',7408,'2','2',4,'2','1',2,'2',24,'3','2',1,'4',1,'1','1','2'
'4',48,'5','4',11590,'2','3',2,'2','1',4,'3',24,'1','1',2,'2',1,'1','1','2'
'1',24,'1','6',4110,'1','5',3,'3','1',4,'4',23,'1','1',2,'3',2,'1','1','2'
'1',6,'5','6',3384,'1','3',1,'1','1',4,'1',44,'3','1',1,'4',1,'2','1','2'
'2',13,'3','7',2101,'1','2',2,'2','3',4,'2',23,'3','2',1,'2',1,'1','1','1'
'1',15,'3','8',1275,'5','3',4,'2','1',2,'3',24,'3','1',1,'3',1,'1','1','2'
'1',24,'3','6',4169,'1','3',4,'3','1',4,'2',28,'3','2',1,'3',1,'1','1','1'
'2',10,'3','6',1521,'1','3',4,'1','1',2,'3',31,'3','2',1,'2',1,'1','1','1'
'2',24,'5','10',5743,'1','2',2,'2','1',4,'4',24,'3','3',2,'3',1,'2','1','1'
'1',21,'3','6',3599,'1','4',1,'2','1',4,'3',26,'3','1',1,'2',1,'1','1','1'
'2',18,'3','7',3213,'3','2',1,'4','1',3,'1',25,'3','1',1,'3',1,'1','1','1'
'2',18,'3','3',4439,'1','5',1,'3','2',1,'1',33,'1','2',1,'4',1,'2','1','1'
'3',10,'3','1',3949,'1','2',1,'3','3',1,'2',37,'3','2',1,'2',2,'1','1','1'
'4',15,'5','7',1459,'1','3',4,'2','1',2,'3',43,'3','2',1,'2',1,'1','1','1'
'2',13,'5','7',882,'1','2',4,'3','3',4,'1',23,'3','2',2,'3',1,'1','1','1'
'2',24,'3','7',3758,'3','1',1,'2','1',4,'4',23,'3','1',1,'1',1,'1','1','1'
'4',6,'4','3',1743,'2','3',1,'3','1',2,'1',34,'3','2',2,'2',1,'1','1','1'
'2',9,'5','10',1136,'4','5',4,'3','1',3,'4',32,'3','3',2,'3',2,'1','1','2'
'4',9,'3','8',1236,'1','2',1,'2','1',4,'1',23,'3','1',1,'3',1,'2','1','1'
'2',9,'3','6',959,'1','3',1,'2','1',2,'3',29,'3','2',1,'3',1,'1','2','2'
'4',18,'5','4',3229,'5','1',2,'3','1',4,'4',38,'3','2',1,'4',1,'2','1','1'
'1',12,'1','7',6199,'1','3',4,'3','1',2,'2',28,'3','1',2,'3',1,'2','1','2'
'4',10,'3','10',727,'3','5',4,'3','1',4,'4',46,'3','3',1,'3',1,'2','1','1'
'2',24,'3','1',1246,'1','2',4,'3','1',2,'1',23,'2','2',1,'2',1,'1','1','2'
'4',12,'5','7',2331,'5','5',1,'3','2',4,'1',49,'3','2',1,'3',1,'2','1','1'
'4',36,'4','7',4463,'1','3',4,'3','1',2,'3',26,'3','2',2,'4',1,'2','1','2'
'4',12,'3','7',776,'1','3',4,'4','1',2,'1',28,'3','2',1,'3',1,'1','1','1'
'1',30,'3','6',2406,'1','4',4,'2','1',4,'1',23,'3','1',1,'3',1,'1','1','2'
'2',18,'3','10',1239,'5','3',4,'3','1',4,'4',61,'3','3',1,'3',1,'1','1','1'
'3',12,'3','7',3399,'5','5',2,'3','1',3,'3',37,'3','2',1,'4',1,'1','1','1'
'3',12,'4','1',2247,'1','3',2,'2','1',2,'3',36,'2','2',2,'3',1,'2','1','1'
'4',6,'3','6',1766,'1','3',1,'4','1',2,'2',21,'3','1',1,'3',1,'1','1','1'
'1',18,'3','6',2473,'1','1',4,'3','1',1,'3',25,'3','2',1,'1',1,'1','1','2'
'4',12,'3','3',1542,'1','4',2,'3','1',4,'3',36,'3','2',1,'3',1,'2','1','1'
'4',18,'5','4',3850,'1','4',3,'3','1',1,'3',27,'3','2',2,'3',1,'1','1','1'
'1',18,'3','6',3650,'1','2',1,'2','1',4,'3',22,'3','1',1,'3',1,'1','1','1'
'1',36,'3','6',3446,'1','5',4,'3','1',2,'3',42,'3','2',1,'3',2,'1','1','2'
'2',18,'3','6',3001,'1','4',2,'2','1',4,'1',40,'3','1',1,'3',1,'1','1','1'
'4',36,'3','1',3079,'5','3',4,'3','1',4,'1',36,'3','2',1,'3',1,'1','1','1'
'4',18,'5','7',6070,'1','5',3,'3','1',4,'3',33,'3','2',2,'3',1,'2','1','1'
'4',10,'5','6',2146,'1','2',1,'2','1',3,'1',23,'3','1',2,'3',1,'1','1','1'
'4',60,'5','1',13756,'5','5',2,'3','1',4,'4',63,'1','3',1,'4',1,'2','1','1'
'2',60,'2','5',14782,'2','5',3,'2','1',4,'4',60,'1','3',2,'4',1,'2','1','2'
'1',48,'2','3',7685,'1','4',2,'2','3',4,'3',37,'3','1',1,'3',1,'1','1','2'
'4',18,'4','7',2320,'1','1',2,'4','1',3,'1',34,'3','2',2,'3',1,'1','1','1'
'4',7,'4','7',846,'5','5',3,'3','1',4,'4',36,'3','3',1,'3',1,'1','1','1'
'2',36,'3','1',14318,'1','5',4,'3','1',2,'4',57,'3','3',1,'4',1,'2','1','2'
'4',6,'5','1',362,'2','3',4,'2','1',4,'3',52,'3','2',2,'2',1,'1','1','1'
'1',20,'3','6',2212,'5','4',4,'3','1',4,'3',39,'3','2',1,'3',1,'2','1','1'
'2',18,'3','4',12976,'1','1',3,'2','1',4,'4',38,'3','3',1,'4',1,'2','1','2'
'4',22,'3','1',1283,'5','4',4,'2','1',4,'2',25,'3','1',1,'3',1,'1','1','1'
'3',12,'3','1',1330,'1','2',4,'3','1',1,'1',26,'3','2',1,'3',1,'1','1','1'
'4',30,'4','3',4272,'2','3',2,'3','1',2,'2',26,'3','2',2,'2',1,'1','1','1'
'4',18,'5','7',2238,'1','3',2,'2','1',1,'3',25,'3','2',2,'3',1,'1','1','1'
'4',18,'3','7',1126,'5','2',4,'2','1',2,'1',21,'3','1',1,'3',1,'2','1','1'
'2',18,'5','6',7374,'1','1',4,'3','1',4,'2',40,'2','2',2,'4',1,'2','1','1'
'2',15,'5','3',2326,'3','3',2,'3','1',4,'3',27,'1','2',1,'3',1,'1','1','1'
'4',9,'3','3',1449,'1','4',3,'2','1',2,'3',27,'3','2',2,'3',1,'1','1','1'
'4',18,'3','1',1820,'1','3',2,'4','1',2,'2',30,'3','2',1,'4',1,'2','1','1'
'2',12,'3','6',983,'4','2',1,'2','1',4,'1',19,'3','1',1,'2',1,'1','1','1'
'1',36,'3','1',3249,'1','4',2,'3','1',4,'4',39,'1','3',1,'4',2,'2','1','1'
'1',6,'5','7',1957,'1','4',1,'2','1',4,'3',31,'3','2',1,'3',1,'1','1','1'
'4',9,'5','6',2406,'1','1',2,'3','1',3,'3',31,'3','2',1,'4',1,'1','1','1'
'2',39,'4','10',11760,'2','4',2,'3','1',3,'4',32,'3','1',1,'3',1,'2','1','1'
'1',12,'3','6',2578,'1','1',3,'2','1',4,'4',55,'3','3',1,'4',1,'1','1','1'
'1',36,'5','6',2348,'1','3',3,'4','1',2,'2',46,'3','2',2,'3',1,'2','1','1'
'2',12,'3','1',1223,'1','5',1,'1','1',1,'1',46,'3','1',2,'3',1,'1','1','2'
'4',24,'5','7',1516,'4','3',4,'2','1',1,'1',43,'3','2',2,'2',1,'1','1','1'
'4',18,'3','7',1473,'1','2',3,'4','1',4,'1',39,'3','2',1,'3',1,'2','1','1'
'2',18,'5','3',1887,'5','3',4,'4','1',4,'1',28,'1','2',2,'3',1,'1','1','1'
'4',24,'4','3',8648,'1','2',2,'3','1',2,'3',27,'1','2',2,'3',1,'2','1','2'
'4',14,'4','1',802,'1','3',4,'3','1',2,'3',27,'3','2',2,'2',1,'1','1','1'
'2',18,'4','1',2899,'5','5',4,'3','1',4,'3',43,'3','2',1,'3',2,'1','1','1'
'2',24,'3','7',2039,'1','2',1,'4','1',1,'2',22,'3','2',1,'3',1,'2','1','2'
'4',24,'5','4',2197,'5','4',4,'3','1',4,'3',43,'3','2',2,'3',2,'2','1','1'
'1',15,'3','7',1053,'1','2',4,'4','1',2,'1',27,'3','2',1,'3',1,'1','2','1'
'4',24,'3','7',3235,'3','5',3,'1','1',2,'3',26,'3','2',1,'4',1,'2','1','1'
'3',12,'5','1',939,'3','4',4,'4','1',2,'1',28,'3','2',3,'3',1,'2','1','2'
'2',24,'3','7',1967,'1','5',4,'2','1',4,'3',20,'3','2',1,'3',1,'2','1','1'
'4',33,'5','4',7253,'1','4',3,'3','1',2,'3',35,'3','2',2,'4',1,'2','1','1'
'4',12,'5','3',2292,'1','1',4,'3','1',2,'3',42,'2','2',2,'4',1,'2','1','2'
'4',10,'3','1',1597,'3','3',3,'3','1',2,'4',40,'3','1',1,'2',2,'1','2','1'
'1',24,'3','1',1381,'5','3',4,'2','1',2,'2',35,'3','2',1,'3',1,'1','1','2'
'4',36,'5','4',5842,'1','5',2,'3','1',2,'2',35,'3','2',2,'3',2,'2','1','1'
'1',12,'3','1',2579,'1','2',4,'3','1',1,'1',33,'3','2',1,'2',2,'1','1','2'
'1',18,'4','10',8471,'5','3',1,'2','1',2,'3',23,'3','1',2,'3',1,'2','1','1'
'4',21,'3','1',2782,'3','4',1,'2','1',2,'3',31,'1','2',1,'4',1,'1','1','1'
'2',18,'3','1',1042,'5','3',4,'2','1',2,'2',33,'3','2',1,'3',1,'1','1','2'
'4',15,'3','1',3186,'4','4',2,'2','1',3,'3',20,'3','1',1,'3',1,'1','1','1'
'2',12,'3','4',2028,'5','3',4,'3','1',2,'3',30,'3','2',1,'3',1,'1','1','1'
'2',12,'5','1',958,'1','4',2,'3','1',3,'1',47,'3','2',2,'2',2,'1','1','1'
'4',21,'4','6',1591,'2','4',4,'3','1',3,'1',34,'3','2',2,'4',1,'1','1','1'
'2',12,'3','6',2762,'5','5',1,'2','1',2,'2',25,'1','2',1,'3',1,'2','1','2'
'2',18,'3','4',2779,'1','3',1,'4','1',3,'3',21,'3','1',1,'3',1,'2','1','1'
'4',28,'5','7',2743,'1','5',4,'3','1',2,'3',29,'3','2',2,'3',1,'1','1','1'
'4',18,'5','7',1149,'4','3',4,'3','1',3,'1',46,'3','2',2,'3',1,'1','1','1'
'4',9,'3','6',1313,'1','5',1,'3','1',4,'3',20,'3','2',1,'3',1,'1','1','1'
'1',18,'5','9',1190,'1','1',2,'2','1',4,'4',55,'3','3',3,'1',2,'1','1','2'
'4',5,'3','3',3448,'1','4',1,'3','1',4,'1',74,'3','2',1,'2',1,'1','1','1'
'2',24,'3','5',11328,'1','3',2,'3','2',3,'3',29,'1','2',2,'4',1,'2','1','2'
'1',6,'5','6',1872,'1','1',4,'3','1',4,'4',36,'3','3',3,'4',1,'2','1','1'
'4',24,'5','9',2058,'1','3',4,'1','1',2,'1',33,'3','2',2,'3',1,'2','1','1'
'1',9,'3','6',2136,'1','3',3,'3','1',2,'1',25,'3','2',1,'3',1,'1','1','1'
'2',12,'3','7',1484,'5','3',2,'4','1',1,'1',25,'3','2',1,'3',1,'2','1','2'
'4',6,'3','9',660,'3','4',2,'4','1',4,'1',23,'3','1',1,'2',1,'1','1','1'
'4',24,'5','1',1287,'4','5',4,'2','1',4,'1',37,'3','2',2,'3',1,'2','1','1'
'1',42,'5','9',3394,'1','1',4,'3','2',4,'3',65,'3','2',2,'1',1,'1','1','1'
'3',12,'2','3',609,'1','2',4,'2','1',1,'1',26,'3','2',1,'1',1,'1','1','2'
'4',12,'3','1',1884,'1','5',4,'3','1',4,'3',39,'3','2',1,'4',1,'2','1','1'
'1',12,'3','6',1620,'1','3',2,'2','2',3,'2',30,'3','2',1,'3',1,'1','1','1'
'2',20,'4','5',2629,'1','3',2,'3','1',3,'3',29,'1','2',2,'3',1,'2','1','1'
'4',12,'3','10',719,'1','5',4,'3','1',4,'3',41,'1','2',1,'2',2,'1','1','2'
'2',48,'5','6',5096,'1','3',2,'2','1',3,'3',30,'3','2',1,'4',1,'2','1','2'
'4',9,'5','10',1244,'5','5',4,'2','1',4,'2',41,'3','1',2,'2',1,'1','1','1'
'1',36,'3','1',1842,'1','2',4,'2','1',4,'3',34,'3','2',1,'3',1,'2','1','2'
'2',7,'3','7',2576,'1','3',2,'3','3',2,'1',35,'3','2',1,'3',1,'1','1','1'
'3',12,'3','6',1424,'5','5',3,'2','1',4,'1',55,'3','2',1,'4',1,'2','1','1'
'2',15,'4','9',1512,'4','3',3,'4','1',3,'2',61,'2','2',2,'3',1,'1','1','2'
'4',36,'5','4',11054,'5','3',4,'3','1',2,'3',30,'3','2',1,'4',1,'2','1','1'
'4',6,'3','7',518,'1','3',3,'2','1',1,'1',29,'3','2',1,'3',1,'1','1','1'
'4',12,'1','6',2759,'1','5',2,'3','1',4,'2',34,'3','2',2,'3',1,'1','1','1'
'4',24,'3','4',2670,'1','5',4,'3','1',4,'3',35,'3','2',1,'4',1,'2','1','1'
'1',24,'3','1',4817,'1','4',2,'3','2',3,'2',31,'3','2',1,'3',1,'2','1','2'
'4',24,'3','4',2679,'1','2',4,'2','1',1,'4',29,'3','2',1,'4',1,'2','1','1'
'1',11,'5','1',3905,'1','3',2,'3','1',2,'1',36,'3','1',2,'3',2,'1','1','1'
'1',12,'3','4',3386,'1','5',3,'3','1',4,'4',35,'3','3',1,'3',1,'2','1','2'
'1',6,'3','8',343,'1','2',4,'2','1',1,'1',27,'3','2',1,'3',1,'1','1','1'
'4',18,'3','7',4594,'1','2',3,'3','1',2,'3',32,'3','2',1,'3',1,'2','1','1'
'1',36,'3','6',3620,'1','3',1,'3','3',2,'2',37,'3','2',1,'3',2,'1','1','1'
'1',15,'3','1',1721,'1','2',2,'3','1',3,'1',36,'3','2',1,'3',1,'1','1','1'
'2',12,'3','6',3017,'1','2',3,'2','1',1,'1',34,'3','1',1,'4',1,'1','1','1'
'2',12,'3','2',754,'5','5',4,'3','1',4,'2',38,'3','2',2,'3',1,'1','1','1'
'4',18,'3','3',1950,'1','4',4,'3','1',1,'3',34,'2','2',2,'3',1,'2','1','1'
'1',24,'3','4',2924,'1','3',3,'3','3',4,'4',63,'1','2',1,'3',2,'2','1','1'
'1',24,'4','7',1659,'1','2',4,'2','1',2,'3',29,'3','1',1,'2',1,'2','1','2'
'4',48,'4','7',7238,'5','5',3,'3','1',3,'3',32,'1','2',2,'3',2,'1','1','1'
'4',33,'4','3',2764,'1','3',2,'2','1',2,'3',26,'3','2',2,'3',1,'2','1','1'
'4',24,'4','4',4679,'1','4',3,'3','1',3,'3',35,'3','2',2,'2',1,'2','1','1'
'2',24,'3','7',3092,'2','2',3,'4','1',2,'3',22,'3','1',1,'3',1,'2','1','2'
'1',6,'3','10',448,'1','2',4,'2','1',4,'2',23,'3','2',1,'3',1,'1','1','2'
'1',9,'3','1',654,'1','3',4,'3','1',3,'3',28,'3','2',1,'2',1,'1','1','2'
'4',6,'3','2',1238,'5','1',4,'3','1',4,'2',36,'3','2',1,'4',2,'2','1','1'
'2',18,'5','7',1245,'1','3',4,'4','1',2,'3',33,'3','2',1,'3',1,'1','1','2'
'1',18,'1','6',3114,'1','2',1,'2','1',4,'2',26,'3','1',1,'3',1,'1','1','2'
'4',39,'3','4',2569,'3','3',4,'3','1',4,'3',24,'3','2',1,'3',1,'1','1','1'
'3',24,'3','7',5152,'1','4',4,'3','1',2,'3',25,'1','2',1,'3',1,'1','1','1'
'2',12,'3','3',1037,'2','4',3,'3','1',4,'1',39,'3','2',1,'2',1,'1','1','1'
'1',15,'5','6',1478,'1','5',4,'3','1',4,'3',44,'3','2',2,'3',2,'2','1','1'
'2',12,'5','7',3573,'1','3',1,'2','1',1,'1',23,'3','2',1,'2',1,'1','1','1'
'2',24,'3','1',1201,'1','2',4,'3','1',1,'2',26,'3','2',1,'3',1,'1','1','1'
'1',30,'3','6',3622,'4','5',4,'2','1',4,'2',57,'3','1',2,'3',1,'2','1','1'
'4',15,'4','6',960,'4','4',3,'2','1',2,'2',30,'3','2',2,'3',1,'1','1','1'
'4',12,'5','1',1163,'3','3',4,'3','1',4,'1',44,'3','2',1,'3',1,'2','1','1'
'2',6,'4','1',1209,'1','1',4,'3','1',4,'2',47,'3','2',1,'4',1,'2','1','2'
'4',12,'3','7',3077,'1','3',2,'3','1',4,'3',52,'3','2',1,'3',1,'2','1','1'
'4',24,'3','1',3757,'1','5',4,'2','2',4,'4',62,'3','3',1,'3',1,'2','1','1'
'4',10,'3','1',1418,'2','3',3,'3','1',2,'1',35,'3','1',1,'2',1,'1','2','1'
'4',6,'3','1',3518,'1','3',2,'3','3',3,'2',26,'3','1',1,'3',1,'1','1','1'
'4',12,'5','7',1934,'1','5',2,'3','1',2,'4',26,'3','2',2,'3',1,'1','1','1'
'2',27,'1','3',8318,'1','5',2,'2','1',4,'4',42,'3','3',2,'4',1,'2','1','2'
'4',6,'5','7',1237,'2','3',1,'2','1',1,'2',27,'3','2',2,'3',1,'1','1','1'
'2',6,'3','7',368,'5','5',4,'3','1',4,'2',38,'3','2',1,'3',1,'1','1','1'
'1',12,'5','1',2122,'1','3',3,'3','1',2,'1',39,'3','1',2,'2',2,'1','2','1'
'1',24,'3','6',2996,'5','3',2,'4','1',4,'3',20,'3','2',1,'3',1,'1','1','2'
'2',36,'3','6',9034,'2','2',4,'3','2',1,'4',29,'3','1',1,'4',1,'2','1','2'
'4',24,'5','6',1585,'1','4',4,'3','1',3,'2',40,'3','2',2,'3',1,'1','1','1'
'2',18,'3','7',1301,'1','5',4,'4','3',2,'1',32,'3','2',1,'2',1,'1','1','1'
'3',6,'5','1',1323,'2','5',2,'1','1',4,'3',28,'3','2',2,'3',2,'2','1','1'
'1',24,'3','1',3123,'1','2',4,'2','1',1,'2',27,'3','2',1,'3',1,'1','1','2'
'1',36,'3','4',5493,'1','5',2,'3','1',4,'4',42,'3','3',1,'3',2,'1','1','1'
'3',9,'3','7',1126,'2','5',2,'1','1',4,'1',49,'3','2',1,'3',1,'1','1','1'
'2',24,'5','7',1216,'2','2',4,'3','1',4,'4',38,'1','2',2,'3',2,'1','1','2'
'1',24,'3','1',1207,'1','2',4,'2','1',4,'2',24,'3','1',1,'3',1,'1','1','2'
'4',10,'3','1',1309,'5','3',4,'3','3',4,'2',27,'3','2',1,'2',1,'1','1','2'
'3',15,'5','4',2360,'3','3',2,'3','1',2,'3',36,'3','2',1,'3',1,'2','1','1'
'2',15,'2','1',6850,'2','1',1,'3','1',2,'2',34,'3','2',1,'4',2,'2','1','2'
'4',24,'3','7',1413,'1','3',4,'4','1',2,'2',28,'3','2',1,'3',1,'1','1','1'
'4',39,'3','4',8588,'2','5',4,'3','1',2,'3',45,'3','2',1,'4',1,'2','1','1'
'1',12,'3','1',759,'1','4',4,'3','1',2,'1',26,'3','2',1,'3',1,'1','1','2'
'4',36,'3','4',4686,'1','3',2,'3','1',2,'4',32,'3','3',1,'4',1,'2','1','1'
'3',15,'3','3',2687,'1','4',2,'3','1',4,'2',26,'3','1',1,'3',1,'2','1','1'
'2',12,'4','7',585,'1','3',4,'4','2',4,'1',20,'3','1',2,'3',1,'1','1','1'
'4',24,'3','1',2255,'5','2',4,'3','1',1,'2',54,'3','2',1,'3',1,'1','1','1'
'1',6,'5','1',609,'1','4',4,'2','1',3,'2',37,'3','2',2,'3',1,'1','2','1'
'1',6,'5','1',1361,'1','2',2,'3','1',4,'1',40,'3','2',1,'2',2,'1','2','1'
'4',36,'5','6',7127,'1','2',2,'2','1',4,'2',23,'3','1',2,'3',1,'2','1','2'
'1',6,'3','1',1203,'2','5',3,'3','1',2,'2',43,'3','2',1,'3',1,'2','1','1'
