@relation R_data_frame

@attribute V1 {1,2}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 {1,2,3}
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 {1,2}
@attribute V9 {1,2}
@attribute V10 numeric
@attribute V11 {1,2}
@attribute V12 {1,2,3}
@attribute V13 numeric
@attribute V14 numeric
@attribute Class {1,2}

@data
2,5483,155,2,10,9,0,2,2,20,1,2,152,131,1
2,1608,75,2,8,4,175,2,2,5,2,2,352,691,2
2,2458,125,2,9,4,875,2,1,0,2,2,260,1,1
2,3267,55,2,11,8,55,2,2,12,2,2,408,1001,2
2,3017,5,2,8,4,175,2,2,11,1,2,32,541,2
2,2225,46,2,4,4,125,1,1,0,2,2,280,56,1
2,4175,96,2,14,4,25,2,1,0,1,2,510,601,2
2,3667,2,2,3,4,25,1,1,0,2,2,221,1,1
2,2583,12835,2,13,4,5,1,1,0,1,2,0,3,1
2,2992,1835,2,8,8,4335,2,1,0,1,2,260,201,2
2,2008,25,2,11,4,125,1,1,0,1,2,200,1,1
2,1967,375,2,11,4,2,2,2,2,2,2,80,1,2
2,5142,4,2,14,8,4,2,1,0,1,2,0,3001,2
2,6275,7,2,10,9,0,1,1,0,1,2,0,13,1
2,4058,329,2,7,4,35,1,1,0,2,1,400,1,1
1,1633,21,2,6,4,125,1,1,0,1,2,200,2,1
2,295,58,2,9,4,29,1,2,1,1,2,340,2804,1
2,34,45,2,6,4,1,2,1,0,2,2,240,1,1
1,7158,0,2,8,4,0,1,1,0,1,3,184,1,2
2,42,205,2,3,8,5125,2,1,0,1,2,400,1,2
1,225,11,1,11,4,3,2,1,0,2,2,268,1,1
2,2442,2,2,10,2,165,1,2,2,1,2,320,1301,1
2,4433,5,2,3,8,5,2,1,0,2,2,320,1,2
1,23,1175,2,14,8,5,2,2,2,2,2,300,552,2
2,3442,1335,2,3,5,125,1,1,0,2,2,440,4501,1
2,2308,115,2,3,4,35,2,2,9,1,2,56,743,2
2,2592,875,2,4,4,375,1,2,2,2,2,174,4,1
1,1758,9,2,6,4,1375,2,1,0,2,2,0,1,2
2,2042,1085,2,11,4,15,1,1,0,1,2,108,8,1
2,3167,16165,2,2,4,3,2,2,9,1,2,250,731,2
1,5758,2,2,1,1,65,1,2,1,1,2,0,11,1
2,5967,154,2,11,4,125,2,1,0,2,2,260,1,2
1,6517,14,2,1,1,0,2,2,11,2,2,0,1401,2
2,3008,104,1,3,5,5,2,2,10,2,2,132,29,1
2,4858,65,2,11,8,6,2,1,0,2,2,350,1,2
1,2358,115,1,4,8,3,1,1,0,2,2,20,17,1
2,2017,925,2,8,4,1665,2,2,3,2,2,40,29,2
2,4817,7625,2,9,8,155,2,2,12,1,2,0,791,2
2,2325,15,2,11,4,2375,2,2,3,2,2,0,583,2
2,3225,14,1,1,1,0,1,2,2,1,2,160,2,1
2,3358,335,1,13,4,85,1,1,0,1,2,180,1,1
2,2358,46,1,9,4,2625,2,2,6,2,2,208,348,1
2,1692,335,1,4,4,29,1,1,0,1,1,200,1,1
1,2083,85,2,8,4,165,1,1,0,1,2,0,352,1
1,6058,165,2,11,4,11,2,1,0,2,2,21,10562,2
2,3157,5,1,6,4,85,2,1,0,1,2,0,1,1
1,25,1233,2,13,8,35,2,2,6,1,2,400,459,2
2,215,975,2,8,4,25,2,1,0,1,2,140,1,1
2,2042,0,2,8,4,0,1,1,0,1,3,184,1,1
1,2525,135,1,1,1,2,1,2,1,2,2,200,2,1
2,4283,4625,2,11,4,458,2,1,0,1,1,0,1,2
2,2667,175,1,8,4,1,2,2,5,2,2,160,5778,2
2,5783,704,2,7,4,14,2,2,6,2,2,360,1333,2
2,5592,115,2,1,1,5,2,2,5,1,2,0,8852,2
2,5133,10,2,3,5,0,2,2,11,1,2,0,1250,2
2,3983,5,2,7,4,25,2,1,0,1,1,288,1,1
2,2758,204,1,6,4,2,2,2,3,2,2,370,561,2
2,3017,65,2,13,4,3125,2,2,8,1,2,330,1201,2
2,5183,204,1,1,1,15,1,1,0,1,2,120,2,1
1,25,11,1,6,4,45,2,1,0,1,2,120,1,1
2,2967,75,1,8,4,4,1,1,0,1,2,240,1,1
1,3367,375,2,13,4,375,1,1,0,1,2,300,45,2
2,2575,75,2,8,5,25,2,1,0,1,2,349,24,2
1,2867,104,2,8,4,25,2,2,5,2,2,300,1431,2
1,1808,375,3,13,1,10,1,1,0,2,1,300,1,2
2,2042,7,2,8,4,1625,2,2,3,1,2,200,1392,2
2,175,22,3,1,7,0,1,1,0,2,3,450,100001,2
2,1808,675,1,7,4,4,1,1,0,1,2,140,1,1
2,4767,25,2,7,5,25,2,2,12,2,2,410,2511,2
2,5742,85,2,10,8,7,2,2,3,1,2,0,1,2
2,1375,4,1,9,4,175,2,2,2,2,2,120,1001,2
2,1933,95,2,11,4,1,2,1,0,2,2,60,401,2
1,2192,11665,2,4,8,85,1,1,0,1,2,320,6,1
2,1758,10,2,9,8,165,1,2,1,1,2,120,2,1
2,3483,25,1,9,4,3,1,1,0,1,1,200,1,1
2,2917,35,2,9,4,35,2,2,3,2,2,329,1,1
2,2142,75,1,12,7,75,1,1,0,2,2,132,3,1
2,1817,1025,2,8,8,1085,1,1,0,1,2,320,14,1
2,28,3,2,9,4,75,1,1,0,2,2,300,68,1
1,4583,105,2,11,4,5,2,2,7,2,2,0,1,2
2,2275,115,2,3,4,415,1,1,0,1,2,0,1,1
1,3157,35,2,2,4,3,2,1,0,2,2,300,1,1
1,2042,75,2,4,4,15,2,2,1,1,2,160,235,2
1,2125,2335,2,3,5,5,2,2,4,1,1,80,1,2
2,2667,425,2,13,4,429,2,2,1,2,2,120,1,2
1,2733,1665,2,1,1,0,1,1,0,1,2,340,2,1
2,4208,104,2,9,4,5,2,2,6,2,2,500,10001,2
1,1825,10,2,9,4,1,1,2,1,1,2,120,2,1
1,285,1,2,11,4,1,2,2,2,2,2,167,501,1
1,215,6,2,6,4,25,2,2,3,1,2,80,919,2
2,2183,11,2,14,4,29,2,2,6,1,2,121,1,2
2,2192,5,2,8,4,125,1,1,0,1,2,360,1,1
2,3267,9,1,9,8,525,2,1,0,2,2,154,1,2
1,4533,1,2,11,4,125,1,1,0,2,2,263,1,1
1,2358,585,1,1,1,125,1,1,0,1,2,120,88,1
1,1792,54,2,8,4,175,1,2,1,2,2,80,6,1
2,33,25,1,9,4,7,1,1,0,2,2,280,1,1
1,2267,335,2,11,4,75,1,1,0,1,1,160,1,1
2,3467,108,2,7,4,1165,1,1,0,1,1,28,1,1
2,2967,1415,2,9,8,75,2,2,1,1,2,240,101,2
2,3183,25,2,6,4,75,2,1,0,2,2,523,1,1
1,2067,1835,2,11,4,2085,2,2,5,1,2,220,2504,2
2,3375,275,2,3,5,0,1,1,0,1,2,180,1,1
2,2208,83,2,8,8,2165,1,1,0,2,2,128,1,2
1,3542,12,2,11,8,14,2,2,8,1,2,0,6591,2
2,3192,446,2,13,8,604,2,2,3,1,2,311,301,2
1,2267,79,2,3,4,85,1,1,0,1,2,144,1,1
2,2667,14585,2,3,5,0,1,1,0,2,2,178,1,1
2,44,2,2,7,4,175,2,2,2,2,2,0,16,2
2,3017,1085,1,8,4,4,1,1,0,1,2,170,180,1
2,3775,7,2,11,8,115,2,2,7,2,2,300,6,1
2,1708,85,1,8,4,4,1,1,0,1,2,140,723,1
2,4917,229,2,1,1,29,1,1,0,1,2,200,4,1
2,2292,17,2,7,4,85,1,1,0,1,1,0,1,1
1,3483,125,1,3,8,5,1,1,0,2,2,160,1,1
2,4425,11,1,2,4,15,2,1,0,1,1,0,1,1
2,595,275,2,9,4,175,2,2,5,2,2,60,59,2
2,255,375,2,7,4,25,2,2,3,1,2,260,15109,2
1,4158,104,2,6,4,665,1,1,0,1,2,240,238,1
2,4958,19,2,1,1,0,2,2,1,1,2,94,1,1
1,3392,1585,1,1,1,0,2,1,0,1,2,320,1,1
2,1917,4,1,3,4,1,1,1,0,2,2,360,1001,1
1,245,2415,1,8,4,0,1,1,0,1,2,120,1,1
2,2333,15,2,8,8,1415,2,1,0,1,2,422,201,2
2,6917,9,2,1,1,4,1,2,1,1,2,70,7,1
2,4767,29,2,8,5,15,2,2,20,1,2,0,15001,2
1,3325,25,1,8,4,25,1,1,0,2,2,0,3,1
2,4325,3,2,11,8,6,2,2,11,1,2,80,1,2
2,23,625,1,6,4,125,2,1,0,1,2,180,2,1
2,3475,25,2,13,5,5,1,1,0,1,2,348,1,1
2,5658,185,2,2,5,15,2,2,17,2,2,0,1,2
1,4417,6665,2,11,4,7375,2,2,3,2,2,0,1,2
1,4433,0,2,8,4,25,2,1,0,1,2,0,1,2
2,3425,175,2,9,5,25,2,1,0,2,2,163,1,1
1,45,4585,2,4,8,1,1,1,0,2,1,240,1,1
2,3058,271,1,7,4,125,1,1,0,2,1,80,1,1
2,2767,75,2,11,8,165,1,1,0,2,2,220,252,1
2,1942,725,2,7,4,4,1,2,1,1,2,100,2,1
1,4133,1,2,3,5,225,2,1,0,2,2,0,301,2
1,235,15,2,9,4,875,1,1,0,2,2,160,1,1
2,3167,83,2,14,4,1335,2,2,8,2,2,303,3291,2
1,1783,11,2,14,8,1,2,2,11,1,2,0,3001,2
1,3317,225,1,13,4,35,1,1,0,2,2,200,142,1
1,525,7,2,6,8,3,1,1,0,1,2,0,1,1
1,2542,1125,2,11,4,129,2,2,2,1,2,200,1,1
2,4058,15,2,3,5,0,1,1,0,1,1,300,1,1
2,2392,585,1,13,8,125,1,1,0,1,2,240,2,1
2,56,125,2,4,8,8,2,1,0,2,2,24,2029,2
1,285,304,1,14,8,254,2,2,1,1,2,70,1,2
2,3208,4,2,7,4,25,2,1,0,2,2,360,1,2
2,2117,875,1,8,8,25,1,1,0,1,2,280,205,1
2,3417,917,2,8,4,45,2,2,12,2,2,0,222,2
2,4325,2521,2,11,8,21,2,2,1,1,2,760,91,1
1,3825,6,2,4,4,1,2,1,0,2,2,0,1,2
2,3742,204,2,9,4,4,2,1,0,2,2,400,5801,2
2,2983,204,1,14,8,4,1,1,0,1,2,128,2,1
2,3733,2665,2,13,4,165,1,1,0,2,2,0,502,1
2,3133,195,2,8,4,7,2,2,16,1,2,0,5001,2
2,3608,254,2,1,1,0,1,1,0,1,2,0,1001,1
2,205,2415,2,8,4,2,2,2,11,2,2,200,3001,2
2,4717,5835,2,9,4,55,1,1,0,1,2,465,151,1
2,22,7835,1,3,5,165,1,1,0,2,2,184,1,1
2,205,10,1,8,4,25,2,1,0,1,1,40,1,2
2,3492,25,2,9,4,0,2,1,0,2,2,239,201,2
2,2408,875,2,7,4,85,1,2,4,1,2,254,1951,1
2,3733,65,2,7,8,425,2,2,12,2,2,93,1,2
1,2075,954,2,3,4,4,1,1,0,1,2,200,1001,1
2,3667,325,2,11,8,9,2,1,0,2,2,102,640,2
2,2258,1004,2,14,4,4,2,2,9,1,2,60,397,2
1,2692,135,2,11,8,5,2,2,2,1,2,0,5001,2
1,4667,46,2,13,8,415,2,2,11,2,2,440,7,2
1,5217,0,1,1,1,0,1,1,0,1,2,0,1,1
2,3917,25,1,3,8,10,1,1,0,2,1,200,1,1
2,3917,1625,2,8,4,15,2,2,10,1,2,186,4701,2
1,2767,204,2,9,4,25,1,1,0,2,2,180,51,1
2,1917,95,2,9,4,15,2,1,0,1,2,120,2207,2
2,395,425,2,8,5,65,2,2,16,1,2,117,1211,2
2,3642,75,1,2,4,585,1,1,0,1,2,240,4,1
2,2617,25,2,3,5,0,2,1,0,2,2,0,1,2
2,3942,171,1,7,4,165,1,1,0,1,1,400,1,1
2,4192,42,2,8,8,21,2,2,6,1,2,220,949,2
2,2133,75,2,6,4,1415,2,2,1,1,2,80,9801,2
1,2008,125,2,8,4,0,1,1,0,1,2,0,1,1
1,2758,3,2,7,4,279,1,2,1,2,2,280,11,1
2,2158,79,1,13,4,665,1,1,0,1,2,160,1,1
2,2825,5125,2,14,4,475,2,2,2,1,2,420,8,2
2,2692,225,2,3,5,5,1,1,0,2,2,640,4001,1
1,1842,925,2,11,4,121,2,2,4,1,2,60,541,2
1,2325,5875,2,11,4,317,2,2,10,1,2,120,246,2
2,2358,179,2,8,4,54,1,1,0,2,2,136,2,1
2,2833,5,2,9,4,11,2,1,0,2,2,70,1,2
2,2567,221,1,6,4,4,2,1,0,1,2,188,1,1
1,2858,1665,2,11,4,2415,2,1,0,2,2,440,1,1
2,2292,3165,1,8,4,165,1,1,0,1,2,160,1059,1
1,245,104,1,1,1,5,2,2,3,1,2,180,148,1
2,2475,54,2,7,4,1,1,1,0,2,2,120,2,1
2,32,175,1,10,8,4,2,1,0,2,2,393,1,2
2,4808,375,2,3,5,1,1,1,0,1,2,100,3,1
1,2842,35,2,9,4,835,2,1,0,1,1,280,1,2
2,2542,54,2,9,4,165,1,2,1,1,2,272,445,1
2,1858,1029,2,1,1,415,1,1,0,1,2,80,1,1
2,2167,1165,1,4,4,25,2,2,1,1,2,180,21,1
2,2458,125,2,8,4,25,1,1,0,1,2,110,1,1
2,1633,4085,2,3,8,415,1,1,0,2,2,120,1,1
2,2675,2,2,2,4,75,1,1,0,2,2,80,1,1
2,4817,35,2,6,4,35,2,1,0,1,1,230,1,2
2,235,275,2,1,1,45,1,1,0,1,2,160,26,1
1,41,204,1,11,8,125,2,2,23,2,2,455,1237,2
2,3517,25125,2,14,8,1625,2,2,1,2,2,515,501,2
2,2375,12,2,8,4,2085,1,1,0,1,1,80,1,1
2,1867,5,2,11,4,375,2,2,2,1,2,0,39,1
2,3033,5,2,2,8,85,1,1,0,2,1,252,1,1
1,1975,75,2,8,4,795,2,2,5,2,2,140,6,1
2,2617,835,2,13,4,1165,1,1,0,1,2,100,1,1
2,2875,15,1,8,4,15,2,1,0,2,2,0,226,1
2,2867,9335,2,11,8,5665,2,2,6,1,2,381,169,2
2,26,1,2,11,4,175,2,1,0,2,2,280,1,2
2,235,3165,1,4,4,415,1,2,1,2,2,280,81,1
2,2633,13,2,10,2,0,1,1,0,2,2,140,1111,1
2,5433,675,2,8,8,2625,2,2,11,2,2,0,285,2
2,3157,375,2,2,4,875,2,1,0,2,1,928,1,1
1,2525,125,2,2,4,1,1,1,0,2,2,180,1063,1
2,3317,3165,1,14,4,3165,2,2,3,2,2,380,1,2
2,395,1625,2,8,4,15,1,1,0,1,2,0,317,1
1,1767,0,1,5,1,0,1,1,0,1,2,86,1,1
2,2392,665,2,8,4,165,1,1,0,1,2,100,1,2
2,2667,271,1,13,4,525,2,2,1,1,2,211,1,2
1,225,415,2,3,4,335,1,1,0,2,1,144,1,1
2,3992,54,1,6,4,5,2,2,3,1,2,200,1001,2
1,2608,8665,2,6,4,1415,2,1,0,1,2,160,151,2
2,20,0,2,2,4,5,1,1,0,1,2,144,1,1
2,3157,4,1,3,4,85,1,1,0,2,2,411,1,1
2,2675,45,1,8,5,25,1,1,0,1,2,200,1211,1
1,2492,125,2,1,1,0,2,1,0,1,2,80,1,1
1,3225,15,2,8,4,25,1,1,0,2,2,372,123,1
2,1767,446,2,8,4,25,1,1,0,1,1,80,1,1
1,3775,55,2,11,4,125,2,1,0,2,2,228,1,2
2,2267,254,1,8,8,2585,2,1,0,1,2,0,1,2
1,1792,1021,2,1,1,0,1,1,0,1,2,0,51,1
2,2442,12335,2,11,8,1585,2,1,0,2,2,120,1,2
1,2575,5,2,8,8,875,2,1,0,2,2,491,1,2
2,2617,125,1,4,8,125,1,1,0,2,2,0,18,1
1,2275,6165,2,6,4,165,1,1,0,1,2,220,1001,1
2,23,75,2,7,4,5,2,1,0,2,1,320,1,1
2,2567,29,1,8,4,15,1,1,0,2,2,160,1,1
2,4858,205,1,4,4,25,2,2,11,1,2,380,2733,2
2,2117,0,2,8,4,5,1,1,0,2,1,0,1,1
2,3525,165,1,8,4,4,2,1,0,1,2,80,1,1
1,2292,11585,2,13,4,4,2,1,0,1,2,80,1350,2
1,4817,1335,2,3,7,335,1,1,0,1,2,0,121,1
2,43,29,1,13,8,175,2,2,8,1,2,100,376,2
2,3157,105,2,14,4,65,2,1,0,1,2,0,1,2
2,2067,415,2,8,4,125,1,1,0,1,2,0,45,1
1,1883,954,2,6,4,85,2,1,0,1,2,100,1,2
1,2742,145,2,14,8,3085,2,2,1,1,2,120,12,2
2,41,4,2,10,4,4,1,2,1,1,1,560,1,2
